station,event_id,model,horizon_hours,severe_hours,event_MAE,event_mean_residual,prediction_at_peak,residual_at_peak,abs_error_at_peak,underpredicted_peak,predicted_severe_at_first_severe_hour,predicted_severe_hours
Aotizhongxin,23,GRU_R1,1,2,17.628265,17.628265,237.831177,31.168823,31.168823,true,false,1
Aotizhongxin,23,GRU_R1,6,2,151.425591,151.425591,82.920654,186.079346,186.079346,true,false,0
Aotizhongxin,23,GRU_R1,12,2,13.331139,1.809715,280.521423,-11.521423,11.521423,false,true,2
Aotizhongxin,23,GRU_R1,24,2,52.409744,-52.409744,312.598602,-43.598602,43.598602,false,true,2
Aotizhongxin,23,B0,1,2,17.0,11.0,241.0,28.0,28.0,true,false,1
Aotizhongxin,23,B0,6,2,170.5,170.5,63.0,206.0,206.0,true,false,0
Aotizhongxin,23,B0,12,2,41.0,-41.0,337.0,-68.0,68.0,false,true,2
Aotizhongxin,23,B0,24,2,214.0,-214.0,450.0,-181.0,181.0,false,true,2
Aotizhongxin,24,B3_R2,1,1,1.284943,1.284943,255.715057,1.284943,1.284943,true,true,1
Aotizhongxin,24,B3_R2,6,1,68.944504,68.944504,188.055496,68.944504,68.944504,true,false,0
Aotizhongxin,24,B3_R2,12,1,170.150978,170.150978,86.849022,170.150978,170.150978,true,false,0
Aotizhongxin,24,B3_R2,24,1,198.606125,198.606125,58.393875,198.606125,198.606125,true,false,0
Aotizhongxin,24,GRU_R1,1,1,35.434601,35.434601,221.565399,35.434601,35.434601,true,false,0
Aotizhongxin,24,GRU_R1,6,1,47.396713,47.396713,209.603287,47.396713,47.396713,true,false,0
Aotizhongxin,24,GRU_R1,12,1,60.614914,60.614914,196.385086,60.614914,60.614914,true,false,0
Aotizhongxin,24,GRU_R1,24,1,98.035812,98.035812,158.964188,98.035812,98.035812,true,false,0
Aotizhongxin,24,B0,1,1,13.0,13.0,244.0,13.0,13.0,true,false,0
Aotizhongxin,24,B0,6,1,41.0,41.0,216.0,41.0,41.0,true,false,0
Aotizhongxin,24,B0,12,1,36.0,36.0,221.0,36.0,36.0,true,false,0
Aotizhongxin,24,B0,24,1,88.0,88.0,169.0,88.0,88.0,true,false,0
Aotizhongxin,25,B3_R2,1,12,18.302962,0.291508,354.710297,24.289703,24.289703,true,false,11
Aotizhongxin,25,B3_R2,6,12,80.278138,80.278138,292.235168,86.764832,86.764832,true,false,7
Aotizhongxin,25,B3_R2,12,12,152.364853,152.364853,175.623871,203.376129,203.376129,true,false,0
Aotizhongxin,25,B3_R2,24,12,195.256201,195.256201,123.133789,255.866211,255.866211,true,false,0
Aotizhongxin,25,GRU_R1,1,12,28.346396,27.027147,314.468201,64.531799,64.531799,true,false,11
Aotizhongxin,25,GRU_R1,6,12,109.614237,109.614237,232.823578,146.176422,146.176422,true,false,2
Aotizhongxin,25,GRU_R1,12,12,168.059769,168.059769,149.346191,229.653809,229.653809,true,false,0
Aotizhongxin,25,GRU_R1,24,12,167.189021,167.189021,92.225563,286.774437,286.774437,true,false,0
Aotizhongxin,25,B0,1,12,20.333333,7.0,352.0,27.0,27.0,true,false,11
Aotizhongxin,25,B0,6,12,101.083333,101.083333,255.0,124.0,124.0,true,false,6
Aotizhongxin,25,B0,12,12,156.083333,156.083333,142.0,237.0,237.0,true,false,0
Aotizhongxin,25,B0,24,12,146.5,146.5,112.0,267.0,267.0,true,false,0
Aotizhongxin,26,B3_R2,1,1,53.75029,53.75029,195.24971,53.75029,53.75029,true,false,0
Aotizhongxin,26,B3_R2,6,1,34.883606,-34.883606,283.883606,-34.883606,34.883606,false,true,1
Aotizhongxin,26,B3_R2,12,1,70.055069,70.055069,178.944931,70.055069,70.055069,true,false,0
Aotizhongxin,26,B3_R2,24,1,154.32193,154.32193,94.67807,154.32193,154.32193,true,false,0
Aotizhongxin,26,GRU_R1,1,1,44.579437,44.579437,204.420563,44.579437,44.579437,true,false,0
Aotizhongxin,26,GRU_R1,6,1,54.47052,-54.47052,303.47052,-54.47052,54.47052,false,true,1
Aotizhongxin,26,GRU_R1,12,1,35.845062,35.845062,213.154938,35.845062,35.845062,true,false,0
Aotizhongxin,26,GRU_R1,24,1,120.91246,120.91246,128.08754,120.91246,120.91246,true,false,0
Aotizhongxin,26,B0,1,1,48.0,48.0,201.0,48.0,48.0,true,false,0
Aotizhongxin,26,B0,6,1,130.0,-130.0,379.0,-130.0,130.0,false,true,1
Aotizhongxin,26,B0,12,1,6.0,-6.0,255.0,-6.0,6.0,false,true,1
Aotizhongxin,26,B0,24,1,98.0,98.0,151.0,98.0,98.0,true,false,0
Aotizhongxin,27,B3_R2,1,3,41.700516,5.452184,250.919067,63.080933,63.080933,true,false,2
Aotizhongxin,27,B3_R2,6,3,37.028127,10.662303,246.288498,67.711502,67.711502,true,true,3
Aotizhongxin,27,B3_R2,12,3,99.771947,99.771947,172.120468,141.879532,141.879532,true,false,0
Aotizhongxin,27,B3_R2,24,3,164.091805,164.091805,110.30674,203.69326,203.69326,true,false,0
Aotizhongxin,27,GRU_R1,1,3,50.014745,26.221573,229.601471,84.398529,84.398529,true,false,1
Aotizhongxin,27,GRU_R1,6,3,44.972504,44.972504,215.768005,98.231995,98.231995,true,false,0
Aotizhongxin,27,GRU_R1,12,3,75.101486,75.101486,196.480392,117.519608,117.519608,true,false,0
Aotizhongxin,27,GRU_R1,24,3,26.971568,-15.591115,296.929321,17.070679,17.070679,true,true,3
Aotizhongxin,27,B0,1,3,45.0,8.333333,245.0,69.0,69.0,true,false,2
Aotizhongxin,27,B0,6,3,65.666667,65.666667,195.0,119.0,119.0,true,false,0
Aotizhongxin,27,B0,12,3,61.0,61.0,220.0,94.0,94.0,true,false,0
Aotizhongxin,27,B0,24,3,86.666667,-86.666667,379.0,-65.0,65.0,false,true,3
Aotizhongxin,28,B3_R2,1,7,16.719862,7.900465,281.439972,7.560028,7.560028,true,false,6
Aotizhongxin,28,B3_R2,6,7,63.455438,63.455438,191.732971,97.267029,97.267029,true,false,0
Aotizhongxin,28,B3_R2,12,7,141.972081,141.972081,113.175682,175.824318,175.824318,true,false,0
Aotizhongxin,28,B3_R2,24,7,193.433493,193.433493,65.072517,223.927483,223.927483,true,false,0
Aotizhongxin,28,GRU_R1,1,7,17.43878,11.43973,278.549194,10.450806,10.450806,true,false,6
Aotizhongxin,28,GRU_R1,6,7,51.743234,51.743234,216.792175,72.207825,72.207825,true,true,2
Aotizhongxin,28,GRU_R1,12,7,61.561473,61.561473,215.752136,73.247864,73.247864,true,false,0
Aotizhongxin,28,GRU_R1,24,7,83.843855,83.843855,217.736603,71.263397,71.263397,true,false,0
Aotizhongxin,28,B0,1,7,13.714286,1.428571,287.0,2.0,2.0,true,false,6
Aotizhongxin,28,B0,6,7,27.714286,18.571429,259.0,30.0,30.0,true,false,4
Aotizhongxin,28,B0,12,7,57.428571,57.428571,223.0,66.0,66.0,true,false,0
Aotizhongxin,28,B0,24,7,59.428571,59.428571,238.0,51.0,51.0,true,false,1
Aotizhongxin,29,B3_R2,1,13,28.774565,5.336756,417.693481,22.306519,22.306519,true,true,13
Aotizhongxin,29,B3_R2,6,13,83.956383,69.177162,229.26651,210.73349,210.73349,true,true,9
Aotizhongxin,29,B3_R2,12,13,184.352679,184.352679,142.535721,297.464279,297.464279,true,false,0
Aotizhongxin,29,B3_R2,24,13,274.961877,274.961877,53.860893,386.139107,386.139107,true,false,0
Aotizhongxin,29,GRU_R1,1,13,47.096654,46.446404,320.658051,119.341949,119.341949,true,false,8
Aotizhongxin,29,GRU_R1,6,13,107.690317,95.399569,220.769257,219.230743,219.230743,true,false,3
Aotizhongxin,29,GRU_R1,12,13,144.621115,144.621115,171.726318,268.273682,268.273682,true,false,0
Aotizhongxin,29,GRU_R1,24,13,97.516224,96.009594,242.86116,197.13884,197.13884,true,false,4
Aotizhongxin,29,B0,1,13,32.076923,1.615385,419.0,21.0,21.0,true,false,12
Aotizhongxin,29,B0,6,13,113.923077,51.153846,260.0,180.0,180.0,true,false,7
Aotizhongxin,29,B0,12,13,120.076923,119.769231,171.0,269.0,269.0,true,false,1
Aotizhongxin,29,B0,24,13,66.307692,55.230769,274.0,166.0,166.0,true,false,10
Aotizhongxin,30,B3_R2,1,39,18.854779,10.002156,420.19458,12.80542,12.80542,true,false,38
Aotizhongxin,30,B3_R2,6,39,73.434296,72.432667,320.410217,112.589783,112.589783,true,true,34
Aotizhongxin,30,B3_R2,12,39,229.557899,229.557899,161.331741,271.668259,271.668259,true,false,0
Aotizhongxin,30,B3_R2,24,39,259.030682,259.030682,107.170265,325.829735,325.829735,true,false,0
Aotizhongxin,30,GRU_R1,1,39,57.720685,57.720685,337.169739,95.830261,95.830261,true,false,38
Aotizhongxin,30,GRU_R1,6,39,85.020673,83.65367,307.063263,125.936737,125.936737,true,true,35
Aotizhongxin,30,GRU_R1,12,39,98.018687,98.018687,302.801514,130.198486,130.198486,true,false,34
Aotizhongxin,30,GRU_R1,24,39,130.170278,130.170278,285.285034,147.714966,147.714966,true,false,20
Aotizhongxin,30,B0,1,39,18.153846,5.641026,427.0,6.0,6.0,true,false,38
Aotizhongxin,30,B0,6,39,43.871795,23.717949,359.0,74.0,74.0,true,true,37
Aotizhongxin,30,B0,12,39,57.102564,25.051282,365.0,68.0,68.0,true,true,37
Aotizhongxin,30,B0,24,39,82.461538,68.358974,371.0,62.0,62.0,true,false,28
Aotizhongxin,31,B3_R2,1,5,63.87587,30.978091,309.443817,98.556183,98.556183,true,false,3
Aotizhongxin,31,B3_R2,6,5,229.700934,229.700934,83.32666,324.67334,324.67334,true,false,0
Aotizhongxin,31,B3_R2,12,5,244.702255,244.702255,77.218399,330.781601,330.781601,true,false,0
Aotizhongxin,31,B3_R2,24,5,273.704565,273.704565,46.660641,361.339359,361.339359,true,false,0
Aotizhongxin,31,GRU_R1,1,5,66.657135,44.018121,291.131592,116.868408,116.868408,true,false,3
Aotizhongxin,31,GRU_R1,6,5,206.863641,206.863641,103.3377,304.6623,304.6623,true,false,0
Aotizhongxin,31,GRU_R1,12,5,241.374598,241.374598,83.823547,324.176453,324.176453,true,false,0
Aotizhongxin,31,GRU_R1,24,5,279.82386,279.82386,53.907116,354.092884,354.092884,true,false,0
Aotizhongxin,31,B0,1,5,67.6,6.8,334.0,74.0,74.0,true,false,4
Aotizhongxin,31,B0,6,5,227.8,227.8,81.0,327.0,327.0,true,false,0
Aotizhongxin,31,B0,12,5,289.4,289.4,36.0,372.0,372.0,true,false,0
Aotizhongxin,31,B0,24,5,313.2,313.2,13.0,395.0,395.0,true,false,0
Aotizhongxin,32,B3_R2,1,11,25.894473,13.208532,215.840851,137.159149,137.159149,true,false,10
Aotizhongxin,32,B3_R2,6,11,116.877615,116.877615,143.176376,209.823624,209.823624,true,false,3
Aotizhongxin,32,B3_R2,12,11,166.460394,166.460394,167.897995,185.102005,185.102005,true,false,0
Aotizhongxin,32,B3_R2,24,11,194.519719,194.519719,104.878609,248.121391,248.121391,true,false,0
Aotizhongxin,32,GRU_R1,1,11,39.838303,39.838303,231.543167,121.456833,121.456833,true,false,10
Aotizhongxin,32,GRU_R1,6,11,108.401367,108.401367,138.717468,214.282532,214.282532,true,false,5
Aotizhongxin,32,GRU_R1,12,11,185.787286,185.787286,125.134399,227.865601,227.865601,true,false,0
Aotizhongxin,32,GRU_R1,24,11,132.214544,132.214544,119.064423,233.935577,233.935577,true,false,3
Aotizhongxin,32,B0,1,11,26.545455,6.181818,226.0,127.0,127.0,true,false,10
Aotizhongxin,32,B0,6,11,105.090909,97.090909,103.0,250.0,250.0,true,false,5
Aotizhongxin,32,B0,12,11,218.636364,218.636364,111.0,242.0,242.0,true,false,0
Aotizhongxin,32,B0,24,11,116.454545,97.727273,81.0,272.0,272.0,true,false,5
Aotizhongxin,33,B3_R2,1,37,29.102864,14.608004,500.171844,67.828156,67.828156,true,false,36
Aotizhongxin,33,B3_R2,6,37,151.760628,151.760628,322.443604,245.556396,245.556396,true,false,32
Aotizhongxin,33,B3_R2,12,37,240.950135,240.950135,193.455582,374.544418,374.544418,true,false,5
Aotizhongxin,33,B3_R2,24,37,357.063584,357.063584,81.114449,486.885551,486.885551,true,false,0
Aotizhongxin,33,GRU_R1,1,37,102.433169,102.433169,362.781006,205.218994,205.218994,true,false,36
Aotizhongxin,33,GRU_R1,6,37,137.199559,137.199559,329.761475,238.238525,238.238525,true,true,33
Aotizhongxin,33,GRU_R1,12,37,167.816509,167.816509,309.276367,258.723633,258.723633,true,false,27
Aotizhongxin,33,GRU_R1,24,37,200.081298,200.081298,302.382996,265.617004,265.617004,true,false,21
Aotizhongxin,33,B0,1,37,27.27027,5.810811,542.0,26.0,26.0,true,false,36
Aotizhongxin,33,B0,6,37,91.540541,40.405405,424.0,144.0,144.0,true,false,31
Aotizhongxin,33,B0,12,37,109.945946,83.891892,418.0,150.0,150.0,true,true,28
Aotizhongxin,33,B0,24,37,151.378378,140.405405,379.0,189.0,189.0,true,false,24
Aotizhongxin,34,B3_R2,1,2,79.520771,78.274128,109.205101,157.794899,157.794899,true,false,1
Aotizhongxin,34,B3_R2,6,2,229.891816,229.891816,24.690798,242.309202,242.309202,true,false,0
Aotizhongxin,34,B3_R2,12,2,127.555977,127.555977,143.731979,123.268021,123.268021,true,false,0
Aotizhongxin,34,B3_R2,24,2,192.148155,192.148155,82.681557,184.318443,184.318443,true,false,0
Aotizhongxin,34,GRU_R1,1,2,85.844547,85.844547,102.787071,164.212929,164.212929,true,false,1
Aotizhongxin,34,GRU_R1,6,2,226.659272,226.659272,31.175756,235.824244,235.824244,true,false,0
Aotizhongxin,34,GRU_R1,12,2,53.566299,8.103775,312.462524,-45.462524,45.462524,false,true,1
Aotizhongxin,34,GRU_R1,24,2,68.068619,-68.068619,332.139221,-65.139221,65.139221,false,true,2
Aotizhongxin,34,B0,1,2,82.5,75.5,109.0,158.0,158.0,true,false,1
Aotizhongxin,34,B0,6,2,244.0,244.0,16.0,251.0,251.0,true,false,0
Aotizhongxin,34,B0,12,2,105.5,-56.5,429.0,-162.0,162.0,false,true,1
Aotizhongxin,34,B0,24,2,304.5,-304.5,568.0,-301.0,301.0,false,true,2
Aotizhongxin,35,B3_R2,1,7,18.634308,8.366346,280.976715,24.023285,24.023285,true,false,6
Aotizhongxin,35,B3_R2,6,7,149.120197,149.120197,124.735512,180.264488,180.264488,true,false,0
Aotizhongxin,35,B3_R2,12,7,182.708675,182.708675,111.246948,193.753052,193.753052,true,false,0
Aotizhongxin,35,B3_R2,24,7,229.273512,229.273512,64.280296,240.719704,240.719704,true,false,0
Aotizhongxin,35,GRU_R1,1,7,27.331595,20.576425,266.246399,38.753601,38.753601,true,false,6
Aotizhongxin,35,GRU_R1,6,7,117.315824,117.315824,168.327774,136.672226,136.672226,true,false,0
Aotizhongxin,35,GRU_R1,12,7,122.380678,122.380678,182.042221,122.957779,122.957779,true,false,0
Aotizhongxin,35,GRU_R1,24,7,119.708764,97.49365,70.727875,234.272125,234.272125,true,true,3
Aotizhongxin,35,B0,1,7,18.714286,5.857143,287.0,18.0,18.0,true,false,6
Aotizhongxin,35,B0,6,7,117.857143,115.285714,165.0,140.0,140.0,true,false,1
Aotizhongxin,35,B0,12,7,97.142857,97.142857,212.0,93.0,93.0,true,false,2
Aotizhongxin,35,B0,24,7,169.571429,43.571429,116.0,189.0,189.0,true,true,3
Aotizhongxin,36,B3_R2,1,20,37.649664,12.33796,472.684143,27.315857,27.315857,true,false,19
Aotizhongxin,36,B3_R2,6,20,157.858688,157.858688,276.327759,223.672241,223.672241,true,false,13
Aotizhongxin,36,B3_R2,12,20,249.056786,249.056786,159.630325,340.369675,340.369675,true,false,0
Aotizhongxin,36,B3_R2,24,20,272.826178,272.826178,139.639938,360.360062,360.360062,true,false,0
Aotizhongxin,36,GRU_R1,1,20,78.697318,76.954346,357.359833,142.640167,142.640167,true,true,20
Aotizhongxin,36,GRU_R1,6,20,127.391849,127.028769,324.465454,175.534546,175.534546,true,false,15
Aotizhongxin,36,GRU_R1,12,20,166.186115,166.186115,277.478729,222.521271,222.521271,true,false,11
Aotizhongxin,36,GRU_R1,24,20,216.965651,216.965651,261.660522,238.339478,238.339478,true,false,3
Aotizhongxin,36,B0,1,20,36.25,4.45,488.0,12.0,12.0,true,false,19
Aotizhongxin,36,B0,6,20,112.05,59.75,440.0,60.0,60.0,true,false,14
Aotizhongxin,36,B0,12,20,157.1,117.5,328.0,172.0,172.0,true,true,12
Aotizhongxin,36,B0,24,20,190.0,190.0,304.0,196.0,196.0,true,true,8
Aotizhongxin,37,B3_R2,1,10,30.063474,5.943393,359.006195,20.993805,20.993805,true,false,9
Aotizhongxin,37,B3_R2,6,10,52.405733,50.179207,358.793793,21.206207,21.206207,true,true,8
Aotizhongxin,37,B3_R2,12,10,174.135474,174.135474,159.829224,220.170776,220.170776,true,false,0
Aotizhongxin,37,B3_R2,24,10,234.889098,234.889098,101.502556,278.497444,278.497444,true,false,0
Aotizhongxin,37,GRU_R1,1,10,41.70804,39.260109,306.930359,73.069641,73.069641,true,false,9
Aotizhongxin,37,GRU_R1,6,10,59.728467,57.74082,312.047516,67.952484,67.952484,true,true,8
Aotizhongxin,37,GRU_R1,12,10,33.632715,15.60282,331.248779,48.751221,48.751221,true,true,10
Aotizhongxin,37,GRU_R1,24,10,45.984227,45.829118,328.826599,51.173401,51.173401,true,false,9
Aotizhongxin,37,B0,1,10,35.4,11.2,356.0,24.0,24.0,true,false,9
Aotizhongxin,37,B0,6,10,46.9,17.9,367.0,13.0,13.0,true,true,8
Aotizhongxin,37,B0,12,10,96.8,-91.6,441.0,-61.0,61.0,false,true,10
Aotizhongxin,37,B0,24,10,83.5,-25.3,483.0,-103.0,103.0,false,false,8
Aotizhongxin,38,B3_R2,1,8,31.454899,13.483341,260.037384,75.962616,75.962616,true,false,7
Aotizhongxin,38,B3_R2,6,8,119.201615,119.201615,146.952911,189.047089,189.047089,true,true,1
Aotizhongxin,38,B3_R2,12,8,153.932831,153.932831,153.404297,182.595703,182.595703,true,false,0
Aotizhongxin,38,B3_R2,24,8,172.065383,172.065383,111.259781,224.740219,224.740219,true,false,0
Aotizhongxin,38,GRU_R1,1,8,41.695053,37.228233,219.328583,116.671417,116.671417,true,false,4
Aotizhongxin,38,GRU_R1,6,8,102.824102,98.080587,135.784637,200.215363,200.215363,true,true,2
Aotizhongxin,38,GRU_R1,12,8,39.349737,34.656439,256.200745,79.799255,79.799255,true,true,6
Aotizhongxin,38,GRU_R1,24,8,36.671062,-3.186382,329.251038,6.748962,6.748962,true,true,7
Aotizhongxin,38,B0,1,8,32.25,9.25,256.0,80.0,80.0,true,false,7
Aotizhongxin,38,B0,6,8,92.375,52.625,203.0,133.0,133.0,true,true,3
Aotizhongxin,38,B0,12,8,61.375,-40.375,298.0,38.0,38.0,true,true,7
Aotizhongxin,38,B0,24,8,118.375,-97.875,500.0,-164.0,164.0,false,true,7
Aotizhongxin,39,B3_R2,1,9,17.548974,5.422312,312.608582,13.391418,13.391418,true,true,9
Aotizhongxin,39,B3_R2,6,9,61.881972,61.881972,242.129501,83.870499,83.870499,true,false,0
Aotizhongxin,39,B3_R2,12,9,105.342982,105.342982,186.120911,139.879089,139.879089,true,false,0
Aotizhongxin,39,B3_R2,24,9,95.897878,95.897878,201.556931,124.443069,124.443069,true,false,0
Aotizhongxin,39,GRU_R1,1,9,21.251929,15.679135,296.687561,29.312439,29.312439,true,true,9
Aotizhongxin,39,GRU_R1,6,9,55.631709,55.631709,236.770142,89.229858,89.229858,true,false,0
Aotizhongxin,39,GRU_R1,12,9,87.993162,87.993162,191.8255,134.1745,134.1745,true,false,0
Aotizhongxin,39,GRU_R1,24,9,115.589611,115.589611,210.21048,115.78952,115.78952,true,false,0
Aotizhongxin,39,B0,1,9,18.888889,1.111111,321.0,5.0,5.0,true,false,8
Aotizhongxin,39,B0,6,9,66.888889,61.777778,236.0,90.0,90.0,true,false,3
Aotizhongxin,39,B0,12,9,122.333333,122.333333,162.0,164.0,164.0,true,false,0
Aotizhongxin,39,B0,24,9,112.888889,112.888889,220.0,106.0,106.0,true,false,0
Aotizhongxin,40,B3_R2,1,4,11.813251,2.004597,265.487701,4.512299,4.512299,true,false,3
Aotizhongxin,40,B3_R2,6,4,7.831245,3.27977,272.84491,-2.84491,2.84491,false,true,3
Aotizhongxin,40,B3_R2,12,4,117.848236,117.848236,144.998062,125.001938,125.001938,true,false,0
Aotizhongxin,40,B3_R2,24,4,110.938307,110.938307,124.22831,145.77169,145.77169,true,false,0
Aotizhongxin,40,GRU_R1,1,4,21.917027,21.917027,255.361603,14.638397,14.638397,true,false,2
Aotizhongxin,40,GRU_R1,6,4,18.577976,-8.990643,279.172516,-9.172516,9.172516,false,true,3
Aotizhongxin,40,GRU_R1,12,4,47.30838,47.30838,214.378021,55.621979,55.621979,true,false,0
Aotizhongxin,40,GRU_R1,24,4,97.559944,97.559944,142.509491,127.490509,127.490509,true,false,0
Aotizhongxin,40,B0,1,4,10.75,5.25,262.0,8.0,8.0,true,false,3
Aotizhongxin,40,B0,6,4,53.5,-53.5,318.0,-48.0,48.0,false,true,4
Aotizhongxin,40,B0,12,4,17.0,16.5,253.0,17.0,17.0,true,false,2
Aotizhongxin,40,B0,24,4,110.5,110.5,136.0,134.0,134.0,true,false,0
Aotizhongxin,41,B3_R2,1,14,107.523325,84.793471,485.967926,227.032074,227.032074,true,false,13
Aotizhongxin,41,B3_R2,6,14,289.388308,289.277499,193.865448,519.134552,519.134552,true,false,4
Aotizhongxin,41,B3_R2,12,14,378.235953,378.235953,85.199593,627.800407,627.800407,true,false,0
Aotizhongxin,41,B3_R2,24,14,398.802042,398.802042,69.77684,643.22316,643.22316,true,false,0
Aotizhongxin,41,GRU_R1,1,14,156.340901,152.305941,369.953766,343.046234,343.046234,true,false,12
Aotizhongxin,41,GRU_R1,6,14,262.768613,231.230667,235.497101,477.502899,477.502899,true,false,6
Aotizhongxin,41,GRU_R1,12,14,358.493041,358.493041,78.430534,634.569466,634.569466,true,false,0
Aotizhongxin,41,GRU_R1,24,14,415.79056,415.79056,61.621422,651.378578,651.378578,true,false,0
Aotizhongxin,41,B0,1,14,66.928571,0.642857,682.0,31.0,31.0,true,false,13
Aotizhongxin,41,B0,6,14,366.357143,93.214286,278.0,435.0,435.0,true,false,8
Aotizhongxin,41,B0,12,14,369.357143,358.357143,58.0,655.0,655.0,true,false,2
Aotizhongxin,41,B0,24,14,456.0,456.0,9.0,704.0,704.0,true,false,0
Aotizhongxin,42,B3_R2,1,2,4.718414,-4.718414,248.746552,-1.746552,1.746552,false,true,2
Aotizhongxin,42,B3_R2,6,2,53.84716,53.84716,205.650345,41.349655,41.349655,true,false,0
Aotizhongxin,42,B3_R2,12,2,120.752022,120.752022,122.407593,124.592407,124.592407,true,false,0
Aotizhongxin,42,B3_R2,24,2,154.694496,154.694496,83.658218,163.341782,163.341782,true,false,0
Aotizhongxin,42,GRU_R1,1,2,12.111237,2.902374,231.986389,15.013611,15.013611,true,false,1
Aotizhongxin,42,GRU_R1,6,2,36.438431,36.438431,222.469452,24.530548,24.530548,true,false,0
Aotizhongxin,42,GRU_R1,12,2,100.538467,-100.538467,345.457458,-98.457458,98.457458,false,true,2
Aotizhongxin,42,GRU_R1,24,2,156.242371,156.242371,80.026764,166.973236,166.973236,true,false,0
Aotizhongxin,42,B0,1,2,2.5,1.5,243.0,4.0,4.0,true,false,1
Aotizhongxin,42,B0,6,2,6.5,-6.5,257.0,-10.0,10.0,false,true,2
Aotizhongxin,42,B0,12,2,458.5,-458.5,713.0,-466.0,466.0,false,true,2
Aotizhongxin,42,B0,24,2,187.0,187.0,58.0,189.0,189.0,true,false,0
Aotizhongxin,43,B3_R2,1,5,12.379102,9.799451,274.760406,32.239594,32.239594,true,true,5
Aotizhongxin,43,B3_R2,6,5,36.335931,36.335931,263.053528,43.946472,43.946472,true,false,4
Aotizhongxin,43,B3_R2,12,5,106.602658,106.602658,174.763458,132.236542,132.236542,true,false,0
Aotizhongxin,43,B3_R2,24,5,160.697188,160.697188,127.861618,179.138382,179.138382,true,false,0
Aotizhongxin,43,GRU_R1,1,5,11.030963,10.107819,284.497681,22.502319,22.502319,true,true,5
Aotizhongxin,43,GRU_R1,6,5,50.101962,50.101962,241.878769,65.121231,65.121231,true,false,2
Aotizhongxin,43,GRU_R1,12,5,68.922034,50.515039,215.908905,91.091095,91.091095,true,true,2
Aotizhongxin,43,GRU_R1,24,5,63.514813,50.652631,231.378571,75.621429,75.621429,true,false,1
Aotizhongxin,43,B0,1,5,16.0,10.0,273.0,34.0,34.0,true,false,4
Aotizhongxin,43,B0,6,5,41.2,41.2,247.0,60.0,60.0,true,false,2
Aotizhongxin,43,B0,12,5,62.4,-4.0,257.0,50.0,50.0,true,true,4
Aotizhongxin,43,B0,24,5,86.6,-30.2,278.0,29.0,29.0,true,false,3
Aotizhongxin,44,B3_R2,1,20,15.680394,6.170396,333.819885,25.180115,25.180115,true,false,19
Aotizhongxin,44,B3_R2,6,20,83.199155,83.199155,239.846375,119.153625,119.153625,true,false,6
Aotizhongxin,44,B3_R2,12,20,156.749419,156.749419,145.375031,213.624969,213.624969,true,false,0
Aotizhongxin,44,B3_R2,24,20,198.583036,198.583036,91.326904,267.673096,267.673096,true,false,0
Aotizhongxin,44,GRU_R1,1,20,27.48995,23.543496,312.88974,46.11026,46.11026,true,false,17
Aotizhongxin,44,GRU_R1,6,20,72.182986,66.37929,263.99118,95.00882,95.00882,true,false,12
Aotizhongxin,44,GRU_R1,12,20,128.432086,127.851953,191.667847,167.332153,167.332153,true,false,4
Aotizhongxin,44,GRU_R1,24,20,182.278991,182.278991,108.338531,250.661469,250.661469,true,false,0
Aotizhongxin,44,B0,1,20,15.15,0.95,343.0,16.0,16.0,true,false,19
Aotizhongxin,44,B0,6,20,71.0,37.7,321.0,38.0,38.0,true,false,14
Aotizhongxin,44,B0,12,20,132.65,114.05,232.0,127.0,127.0,true,false,8
Aotizhongxin,44,B0,24,20,185.7,185.7,103.0,256.0,256.0,true,false,0
Aotizhongxin,45,B3_R2,1,4,42.77726,12.973289,282.520477,65.479523,65.479523,true,false,3
Aotizhongxin,45,B3_R2,6,4,83.582371,83.582371,196.933044,151.066956,151.066956,true,false,1
Aotizhongxin,45,B3_R2,12,4,121.145153,121.145153,175.284683,172.715317,172.715317,true,false,0
